Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
142357.4,27.3675,-27.3675,4.022417,14.552266
142357.4,27.3612,-27.3612,4.022417,14.552266
142369.4,27.3612,-27.3612,4.022419,14.560673
142369.4,27.3523,-27.3523,4.022419,14.560673
142381.5,27.3523,-27.3523,4.022423,14.569275
142381.5,27.341,-27.341,4.022423,14.569275
142393.5,27.341,-27.341,4.022429,14.578076
142393.5,27.3271,-27.3271,4.022429,14.578076
142405.5,27.3271,-27.3271,4.022438,14.587078
142405.5,27.3107,-27.3107,4.022438,14.587078
142417.5,27.3107,-27.3107,4.022448,14.596286
142417.5,27.2918,-27.2918,4.022448,14.596286
142429.5,27.2918,-27.2918,4.022461,14.605703
142429.5,27.2703,-27.2703,4.022461,14.605703
142441.5,27.2703,-27.2703,4.022476,14.615331
142441.5,27.2463,-27.2463,4.022476,14.615331
142453.5,27.2463,-27.2463,4.022493,14.625174
142453.5,27.2198,-27.2198,4.022493,14.625174
142465.5,27.2198,-27.2198,4.022511,14.635235
142465.5,27.1908,-27.1908,4.022511,14.635235
142477.5,27.1908,-27.1908,4.022532,14.645515
142477.5,27.1592,-27.1592,4.022532,14.645515
142489.5,27.1592,-27.1592,4.022556,14.656018
142489.5,27.1251,-27.1251,4.022556,14.656018
142501.5,27.1251,-27.1251,4.022581,14.666745
142501.5,27.0885,-27.0885,4.022581,14.666745
142513.5,27.0885,-27.0885,4.022609,14.677699
142513.5,27.0494,-27.0494,4.022609,14.677699
142525.6,27.0494,-27.0494,4.022639,14.688881
142525.6,27.0079,-27.0079,4.022639,14.688881
142537.6,27.0079,-27.0079,4.022671,14.700292
142537.6,26.9638,-26.9638,4.022671,14.700292
142549.6,26.9638,-26.9638,4.022705,14.711935
142549.6,26.9172,-26.9172,4.022705,14.711935
142561.6,26.9172,-26.9172,4.022742,14.723810
142561.6,26.8682,-26.8682,4.022742,14.723810
142573.6,26.8682,-26.8682,4.022781,14.735918
142573.6,26.8167,-26.8167,4.022781,14.735918
142585.6,26.8167,-26.8167,4.022821,14.748259
142585.6,26.7627,-26.7627,4.022821,14.748259
142597.6,26.7627,-26.7627,4.022865,14.760835
142597.6,26.7063,-26.7063,4.022865,14.760835
142609.6,26.7063,-26.7063,4.022911,14.773644
142609.6,26.6475,-26.6475,4.022911,14.773644
142621.6,26.6475,-26.6475,4.022958,14.786688
142621.6,26.5863,-26.5863,4.022958,14.786688
142633.6,26.5863,-26.5863,4.023009,14.799965
142633.6,26.5227,-26.5227,4.023009,14.799965
142645.6,26.5227,-26.5227,4.023061,14.813476
142645.6,26.4567,-26.4567,4.023061,14.813476
142657.6,26.4567,-26.4567,4.023116,14.827219
142657.6,26.3884,-26.3884,4.023116,14.827219
142669.7,26.3884,-26.3884,4.023173,14.841194
142669.7,26.3177,-26.3177,4.023173,14.841194
142681.7,26.3177,-26.3177,4.023232,14.855399
142681.7,26.2447,-26.2447,4.023232,14.855399
142693.7,26.2447,-26.2447,4.023294,14.869833
142693.7,26.1694,-26.1694,4.023294,14.869833
142705.7,26.1694,-26.1694,4.023359,14.884493
142705.7,26.0918,-26.0918,4.023359,14.884493
142717.7,26.0918,-26.0918,4.023426,14.899379
142717.7,26.012,-26.012,4.023426,14.899379
142729.7,26.012,-26.012,4.023495,14.914488
142729.7,25.93,-25.93,4.023495,14.914488
142741.7,25.93,-25.93,4.023567,14.929818
142741.7,25.8457,-25.8457,4.023567,14.929818
142753.7,25.8457,-25.8457,4.023641,14.945366
142753.7,25.7592,-25.7592,4.023641,14.945366
142765.7,25.7592,-25.7592,4.023718,14.961129
142765.7,25.6706,-25.6706,4.023718,14.961129
142777.7,25.6706,-25.6706,4.023797,14.977105
142777.7,25.5799,-25.5799,4.023797,14.977105
142789.7,25.5799,-25.5799,4.023879,14.993291
142789.7,25.487,-25.487,4.023879,14.993291
142801.7,25.487,-25.487,4.023963,15.009682
142801.7,25.3921,-25.3921,4.023963,15.009682
142813.8,25.3921,-25.3921,4.024050,15.026275
142813.8,25.2951,-25.2951,4.024050,15.026275
142825.8,25.2951,-25.2951,4.024140,15.043067
142825.8,25.1961,-25.1961,4.024140,15.043067
142837.8,25.1961,-25.1961,4.024232,15.060054
142837.8,25.0951,-25.0951,4.024232,15.060054
142849.8,25.0951,-25.0951,4.024327,15.077232
142849.8,24.9921,-24.9921,4.024327,15.077232
142861.8,24.9921,-24.9921,4.024425,15.094596
142861.8,24.8872,-24.8872,4.024425,15.094596
142873.8,24.8872,-24.8872,4.024526,15.112143
142873.8,24.7803,-24.7803,4.024526,15.112143
142885.8,24.7803,-24.7803,4.024629,15.129867
142885.8,24.6716,-24.6716,4.024629,15.129867
142897.8,24.6716,-24.6716,4.024734,15.147765
142897.8,24.561,-24.561,4.024734,15.147765
142909.8,24.561,-24.561,4.024843,15.165832
142909.8,24.4486,-24.4486,4.024843,15.165832
142921.8,24.4486,-24.4486,4.024955,15.184062
142921.8,24.3344,-24.3344,4.024955,15.184062
142933.8,24.3344,-24.3344,4.025070,15.202450
142933.8,24.2185,-24.2185,4.025070,15.202450
142945.8,24.2185,-24.2185,4.025188,15.220991
142945.8,24.1008,-24.1008,4.025188,15.220991
142957.8,24.1008,-24.1008,4.025307,15.239682
142957.8,23.9814,-23.9814,4.025307,15.239682
142969.9,23.9814,-23.9814,4.025431,15.258515
142969.9,23.8603,-23.8603,4.025431,15.258515
142981.9,23.8603,-23.8603,4.025558,15.277486
142981.9,23.7376,-23.7376,4.025558,15.277486
142993.9,23.7376,-23.7376,4.025687,15.296590
142993.9,23.6133,-23.6133,4.025687,15.296590
143005.9,23.6133,-23.6133,4.025820,15.315819
143005.9,23.4873,-23.4873,4.025820,15.315819
143017.9,23.4873,-23.4873,4.025956,15.335170
143017.9,23.3599,-23.3599,4.025956,15.335170
143029.9,23.3599,-23.3599,4.026095,15.354637
143029.9,23.2309,-23.2309,4.026095,15.354637
143041.9,23.2309,-23.2309,4.026237,15.374214
143041.9,23.1004,-23.1004,4.026237,15.374214
143053.9,23.1004,-23.1004,4.026383,15.393895
143053.9,22.9685,-22.9685,4.026383,15.393895
143065.9,22.9685,-22.9685,4.026532,15.413673
143065.9,22.8351,-22.8351,4.026532,15.413673
143077.9,22.8351,-22.8351,4.026684,15.433545
143077.9,22.7003,-22.7003,4.026684,15.433545
143089.9,22.7003,-22.7003,4.026841,15.453503
143089.9,22.5642,-22.5642,4.026841,15.453503
143101.9,22.5642,-22.5642,4.027000,15.473543
143101.9,22.4267,-22.4267,4.027000,15.473543
143114.0,22.4267,-22.4267,4.027162,15.493658
143114.0,22.2879,-22.2879,4.027162,15.493658
143126.0,22.2879,-22.2879,4.027329,15.513842
143126.0,22.1478,-22.1478,4.027329,15.513842
143138.0,22.1478,-22.1478,4.027499,15.534090
143138.0,22.0064,-22.0064,4.027499,15.534090
143150.0,22.0064,-22.0064,4.027674,15.554394
143150.0,21.8638,-21.8638,4.027674,15.554394
143162.0,21.8638,-21.8638,4.027851,15.574751
143162.0,21.72,-21.72,4.027851,15.574751
143174.0,21.72,-21.72,4.028033,15.595153
143174.0,21.575,-21.575,4.028033,15.595153
143186.0,21.575,-21.575,4.028219,15.615596
143186.0,21.4288,-21.4288,4.028219,15.615596
143198.0,21.4288,-21.4288,4.028409,15.636073
143198.0,21.2815,-21.2815,4.028409,15.636073
143210.0,21.2815,-21.2815,4.028602,15.656579
143210.0,21.1332,-21.1332,4.028602,15.656579
143222.0,21.1332,-21.1332,4.028801,15.677107
143222.0,20.9837,-20.9837,4.028801,15.677107
143234.0,20.9837,-20.9837,4.029003,15.697653
143234.0,20.8332,-20.8332,4.029003,15.697653
143246.0,20.8332,-20.8332,4.029211,15.718209
143246.0,20.6816,-20.6816,4.029211,15.718209
143258.1,20.6816,-20.6816,4.029421,15.738772
143258.1,20.5291,-20.5291,4.029421,15.738772
143270.1,20.5291,-20.5291,4.029638,15.759335
143270.1,20.3756,-20.3756,4.029638,15.759335
143282.1,20.3756,-20.3756,4.029858,15.779893
143282.1,20.2211,-20.2211,4.029858,15.779893
143294.1,20.2211,-20.2211,4.030084,15.800439
143294.1,20.0657,-20.0657,4.030084,15.800439
143306.1,20.0657,-20.0657,4.030314,15.820970
143306.1,19.9093,-19.9093,4.030314,15.820970
143318.1,19.9093,-19.9093,4.030550,15.841479
143318.1,19.7521,-19.7521,4.030550,15.841479
143330.1,19.7521,-19.7521,4.030790,15.861961
143330.1,19.594,-19.594,4.030790,15.861961
143342.1,19.594,-19.594,4.031036,15.882412
143342.1,19.4351,-19.4351,4.031036,15.882412
143354.1,19.4351,-19.4351,4.031287,15.902824
143354.1,19.2753,-19.2753,4.031287,15.902824
143366.1,19.2753,-19.2753,4.031544,15.923195
143366.1,19.1148,-19.1148,4.031544,15.923195
143378.1,19.1148,-19.1148,4.031805,15.943518
143378.1,18.9534,-18.9534,4.031805,15.943518
143390.1,18.9534,-18.9534,4.032074,15.963789
143390.1,18.7913,-18.7913,4.032074,15.963789
143402.2,18.7913,-18.7913,4.032348,15.984002
143402.2,18.6284,-18.6284,4.032348,15.984002
143414.2,18.6284,-18.6284,4.032628,16.004153
143414.2,18.4648,-18.4648,4.032628,16.004153
143426.2,18.4648,-18.4648,4.032913,16.024238
143426.2,18.3005,-18.3005,4.032913,16.024238
143438.2,18.3005,-18.3005,4.033207,16.044251
143438.2,18.1354,-18.1354,4.033207,16.044251
143450.2,18.1354,-18.1354,4.033506,16.064187
143450.2,17.9698,-17.9698,4.033506,16.064187
143462.2,17.9698,-17.9698,4.033811,16.084044
143462.2,17.8034,-17.8034,4.033811,16.084044
143474.2,17.8034,-17.8034,4.034125,16.103814
143474.2,17.6364,-17.6364,4.034125,16.103814
143486.2,17.6364,-17.6364,4.034445,16.123495
143486.2,17.4688,-17.4688,4.034445,16.123495
143498.2,17.4688,-17.4688,4.034771,16.143083
143498.2,17.3005,-17.3005,4.034771,16.143083
143510.2,17.3005,-17.3005,4.035106,16.162573
143510.2,17.1317,-17.1317,4.035106,16.162573
143522.2,17.1317,-17.1317,4.035449,16.181960
143522.2,16.9622,-16.9622,4.035449,16.181960
143534.2,16.9622,-16.9622,4.035801,16.201240
143534.2,16.7922,-16.7922,4.035801,16.201240
143546.3,16.7922,-16.7922,4.036160,16.220410
143546.3,16.6217,-16.6217,4.036160,16.220410
143558.3,16.6217,-16.6217,4.036527,16.239467
143558.3,16.4506,-16.4506,4.036527,16.239467
143570.3,16.4506,-16.4506,4.036904,16.258405
143570.3,16.279,-16.279,4.036904,16.258405
143582.3,16.279,-16.279,4.037290,16.277220
143582.3,16.1068,-16.1068,4.037290,16.277220
143594.3,16.1068,-16.1068,4.037685,16.295910
143594.3,15.9342,-15.9342,4.037685,16.295910
143606.3,15.9342,-15.9342,4.038091,16.314471
143606.3,15.7611,-15.7611,4.038091,16.314471
143618.3,15.7611,-15.7611,4.038505,16.332898
143618.3,15.5875,-15.5875,4.038505,16.332898
143630.3,15.5875,-15.5875,4.038932,16.351189
143630.3,15.4134,-15.4134,4.038932,16.351189
143642.3,15.4134,-15.4134,4.039368,16.369340
143642.3,15.2389,-15.2389,4.039368,16.369340
143654.3,15.2389,-15.2389,4.039814,16.387349
143654.3,15.0639,-15.0639,4.039814,16.387349
143666.3,15.0639,-15.0639,4.040273,16.405211
143666.3,14.8885,-14.8885,4.040273,16.405211
143678.3,14.8885,-14.8885,4.040742,16.422924
143678.3,14.7127,-14.7127,4.040742,16.422924
143690.4,14.7127,-14.7127,4.041226,16.440484
143690.4,14.5365,-14.5365,4.041226,16.440484
143702.4,14.5365,-14.5365,4.041724,16.457887
143702.4,14.3599,-14.3599,4.041724,16.457887
143714.4,14.3599,-14.3599,4.042231,16.475132
143714.4,14.1829,-14.1829,4.042231,16.475132
143726.4,14.1829,-14.1829,4.042755,16.492216
143726.4,14.0055,-14.0055,4.042755,16.492216
143738.4,14.0055,-14.0055,4.043294,16.509135
143738.4,13.8277,-13.8277,4.043294,16.509135
143750.4,13.8277,-13.8277,4.043844,16.525887
143750.4,13.6496,-13.6496,4.043844,16.525887
143762.4,13.6496,-13.6496,4.044411,16.542470
143762.4,13.4711,-13.4711,4.044411,16.542470
143774.4,13.4711,-13.4711,4.044997,16.558879
143774.4,13.2923,-13.2923,4.044997,16.558879
143786.4,13.2923,-13.2923,4.045599,16.575113
143786.4,13.1131,-13.1131,4.045599,16.575113
143798.4,13.1131,-13.1131,4.046217,16.591169
143798.4,12.9336,-12.9336,4.046217,16.591169
143810.4,12.9336,-12.9336,4.046852,16.607046
143810.4,12.7538,-12.7538,4.046852,16.607046
143822.4,12.7538,-12.7538,4.047508,16.622740
143822.4,12.5737,-12.5737,4.047508,16.622740
143834.4,12.5737,-12.5737,4.048184,16.638249
143834.4,12.3933,-12.3933,4.048184,16.638249
143846.5,12.3933,-12.3933,4.048882,16.653570
143846.5,12.2126,-12.2126,4.048882,16.653570
143858.5,12.2126,-12.2126,4.049598,16.668703
143858.5,12.0315,-12.0315,4.049598,16.668703
143870.5,12.0315,-12.0315,4.050338,16.683644
143870.5,11.8503,-11.8503,4.050338,16.683644
143882.5,11.8503,-11.8503,4.051106,16.698390
143882.5,11.6687,-11.6687,4.051106,16.698390
143894.5,11.6687,-11.6687,4.051893,16.712942
143894.5,11.4869,-11.4869,4.051893,16.712942
143906.5,11.4869,-11.4869,4.052710,16.727296
143906.5,11.3048,-11.3048,4.052710,16.727296
143918.5,11.3048,-11.3048,4.053552,16.741450
143918.5,11.1224,-11.1224,4.053552,16.741450
143930.5,11.1224,-11.1224,4.054427,16.755401
143930.5,10.9398,-10.9398,4.054427,16.755401
143942.5,10.9398,-10.9398,4.055326,16.769150
143942.5,10.757,-10.757,4.055326,16.769150
143954.5,10.757,-10.757,4.056261,16.782693
143954.5,10.5739,-10.5739,4.056261,16.782693
143966.5,10.5739,-10.5739,4.057228,16.796030
143966.5,10.3906,-10.3906,4.057228,16.796030
143978.5,10.3906,-10.3906,4.058228,16.809158
143978.5,10.2071,-10.2071,4.058228,16.809158
143990.6,10.2071,-10.2071,4.059270,16.822075
143990.6,10.0234,-10.0234,4.059270,16.822075
144002.6,10.0234,-10.0234,4.060351,16.834779
144002.6,9.83942,-9.83942,4.060351,16.834779
144014.6,9.83942,-9.83942,4.061469,16.847271
144014.6,9.65526,-9.65526,4.061469,16.847271
144026.6,9.65526,-9.65526,4.062632,16.859547
144026.6,9.4709,-9.4709,4.062632,16.859547
144038.6,9.4709,-9.4709,4.063842,16.871606
144038.6,9.28635,-9.28635,4.063842,16.871606
144050.6,9.28635,-9.28635,4.065102,16.883447
144050.6,9.1016,-9.1016,4.065102,16.883447
144062.6,9.1016,-9.1016,4.066413,16.895069
144062.6,8.91667,-8.91667,4.066413,16.895069
144074.6,8.91667,-8.91667,4.067780,16.906469
144074.6,8.73156,-8.73156,4.067780,16.906469
144086.6,8.73156,-8.73156,4.069206,16.917647
144086.6,8.54627,-8.54627,4.069206,16.917647
144098.6,8.54627,-8.54627,4.070694,16.928601
144098.6,8.36082,-8.36082,4.070694,16.928601
144110.6,8.36082,-8.36082,4.072250,16.939330
144110.6,8.17519,-8.17519,4.072250,16.939330
144122.6,8.17519,-8.17519,4.073877,16.949832
144122.6,7.98941,-7.98941,4.073877,16.949832
144134.7,7.98941,-7.98941,4.075581,16.960107
144134.7,7.80347,-7.80347,4.075581,16.960107
144146.7,7.80347,-7.80347,4.077366,16.970152
144146.7,7.61738,-7.61738,4.077366,16.970152
144158.7,7.61738,-7.61738,4.079240,16.979967
144158.7,7.43114,-7.43114,4.079240,16.979967
144170.7,7.43114,-7.43114,4.081208,16.989551
144170.7,7.24476,-7.24476,4.081208,16.989551
144182.7,7.24476,-7.24476,4.083278,16.998901
144182.7,7.05824,-7.05824,4.083278,16.998901
144194.7,7.05824,-7.05824,4.085459,17.008017
144194.7,6.87159,-6.87159,4.085459,17.008017
144206.7,6.87159,-6.87159,4.087757,17.016898
144206.7,6.68481,-6.68481,4.087757,17.016898
144218.7,6.68481,-6.68481,4.090184,17.025542
144218.7,6.4979,-6.4979,4.090184,17.025542
144230.7,6.4979,-6.4979,4.092752,17.033948
144230.7,6.31087,-6.31087,4.092752,17.033948
144242.7,6.31087,-6.31087,4.095470,17.042114
144242.7,6.12373,-6.12373,4.095470,17.042114
144254.7,6.12373,-6.12373,4.098356,17.050040
144254.7,5.93647,-5.93647,4.098356,17.050040
144266.7,5.93647,-5.93647,4.101422,17.057723
144266.7,5.7491,-5.7491,4.101422,17.057723
144278.8,5.7491,-5.7491,4.104688,17.065162
144278.8,5.56163,-5.56163,4.104688,17.065162
144290.8,5.56163,-5.56163,4.108173,17.072356
144290.8,5.37406,-5.37406,4.108173,17.072356
144302.8,5.37406,-5.37406,4.111897,17.079302
144302.8,5.18639,-5.18639,4.111897,17.079302
144314.8,5.18639,-5.18639,4.115890,17.085999
144314.8,4.99863,-4.99863,4.115890,17.085999
144326.8,4.99863,-4.99863,4.120180,17.092445
144326.8,4.81078,-4.81078,4.120180,17.092445
144338.8,4.81078,-4.81078,4.124798,17.098636
144338.8,4.62284,-4.62284,4.124798,17.098636
144350.8,4.62284,-4.62284,4.129790,17.104570
144350.8,4.43483,-4.43483,4.129790,17.104570
144362.8,4.43483,-4.43483,4.135195,17.110245
144362.8,4.24673,-4.24673,4.135195,17.110245
144374.8,4.24673,-4.24673,4.141072,17.115656
144374.8,4.05857,-4.05857,4.141072,17.115656
144386.8,4.05857,-4.05857,4.147479,17.120799
144386.8,3.87033,-3.87033,4.147479,17.120799
144398.8,3.87033,-3.87033,4.154499,17.125668
144398.8,3.68203,-3.68203,4.154499,17.125668
144410.8,3.68203,-3.68203,4.162217,17.130259
144410.8,3.49366,-3.49366,4.162217,17.130259
144422.9,3.49366,-3.49366,4.170740,17.134562
144422.9,3.30524,-3.30524,4.170740,17.134562
144434.9,3.30524,-3.30524,4.180211,17.138567
144434.9,3.11677,-3.11677,4.180211,17.138567
144446.9,3.11677,-3.11677,4.190778,17.142264
144446.9,2.92824,-2.92824,4.190778,17.142264
144458.9,2.92824,-2.92824,4.202660,17.145635
144458.9,2.73967,-2.73967,4.202660,17.145635
144470.9,2.73967,-2.73967,4.216097,17.148662
144470.9,2.55105,-2.55105,4.216097,17.148662
144482.9,2.55105,-2.55105,4.231425,17.151317
144482.9,2.3624,-2.3624,4.231425,17.151317
144494.9,2.3624,-2.3624,4.249069,17.153564
144494.9,2.17372,-2.17372,4.249069,17.153564
144506.9,2.17372,-2.17372,4.269581,17.155353
144506.9,1.985,-1.985,4.269581,17.155353
144518.9,1.985,-1.985,4.293707,17.156615
144518.9,1.79626,-1.79626,4.293707,17.156615
144530.9,1.79626,-1.79626,4.322478,17.157250
144530.9,1.6075,-1.6075,4.322478,17.157250
144542.9,1.6075,-1.6075,4.357365,17.157106
144542.9,1.41872,-1.41872,4.357365,17.157106
144554.9,1.41872,-1.41872,4.400476,17.155953
144554.9,1.22993,-1.22993,4.400476,17.155953
144567.0,1.22993,-1.22993,4.455007,17.153419
144567.0,1.04112,-1.04112,4.455007,17.153419
144579.0,1.04112,-1.04112,4.525978,17.148869
144579.0,0.852287,-0.852287,4.525978,17.148869
144591.0,0.852287,-0.852287,4.621644,17.141136
144591.0,0.663426,-0.663426,4.621644,17.141136
144603.0,0.663426,-0.663426,4.756195,17.127856
144603.0,0.474491,-0.474491,4.756195,17.127856
144615.0,0.474491,-0.474491,4.954054,17.103506
144615.0,0.285358,-0.285358,4.954054,17.103506
144627.0,0.285358,-0.285358,5.244273,17.051850
144627.0,0.0955987,-0.0955987,5.244273,17.051850
144639.0,0.0955987,-0.0955987,5.444026,16.902230
144639.0,-0.147263,0.147263,5.444026,16.902230
144651.0,-0.147263,0.147263,4.848633,17.063752
144651.0,-0.395354,0.395354,4.848633,17.063752
144663.0,-0.395354,0.395354,4.633431,16.317127
144663.0,-0.657144,0.657144,4.633431,16.317127
144675.0,-0.657144,0.657144,4.522009,15.255017
144675.0,-0.914189,0.914189,4.522009,15.255017
144687.0,-0.914189,0.914189,4.450661,14.807635
144687.0,-1.16898,1.16898,4.450661,14.807635
144699.0,-1.16898,1.16898,4.399722,14.577514
144699.0,-1.42253,1.42253,4.399722,14.577514
144711.0,-1.42253,1.42253,4.360973,14.437617
144711.0,-1.67524,1.67524,4.360973,14.437617
144723.1,-1.67524,1.67524,4.330280,14.344716
144723.1,-1.92731,1.92731,4.330280,14.344716
144735.1,-1.92731,1.92731,4.305296,14.279622
144735.1,-2.17888,2.17888,4.305296,14.279622
144747.1,-2.17888,2.17888,4.284567,14.232291
144747.1,-2.43002,2.43002,4.284567,14.232291
144759.1,-2.43002,2.43002,4.267128,14.196899
144759.1,-2.68079,2.68079,4.267128,14.196899
144771.1,-2.68079,2.68079,4.252307,14.169818
144771.1,-2.93124,2.93124,4.252307,14.169818
144783.1,-2.93124,2.93124,4.239614,14.148696
144783.1,-3.1814,3.1814,4.239614,14.148696
144795.1,-3.1814,3.1814,4.228683,14.131933
144795.1,-3.43127,3.43127,4.228683,14.131933
144807.1,-3.43127,3.43127,4.219231,14.118427
144807.1,-3.68089,3.68089,4.219231,14.118427
144819.1,-3.68089,3.68089,4.211035,14.107391
144819.1,-3.93024,3.93024,4.211035,14.107391
144831.1,-3.93024,3.93024,4.203917,14.098255
144831.1,-4.17934,4.17934,4.203917,14.098255
144843.1,-4.17934,4.17934,4.197732,14.090597
144843.1,-4.42819,4.42819,4.197732,14.090597
144855.1,-4.42819,4.42819,4.192359,14.084104
144855.1,-4.67678,4.67678,4.192359,14.084104
144867.2,-4.67678,4.67678,4.187700,14.078541
144867.2,-4.9251,4.9251,4.187700,14.078541
144879.2,-4.9251,4.9251,4.183671,14.073727
144879.2,-5.17315,5.17315,4.183671,14.073727
144891.2,-5.17315,5.17315,4.180200,14.069522
144891.2,-5.42092,5.42092,4.180200,14.069522
144903.2,-5.42092,5.42092,4.177227,14.065817
144903.2,-5.66839,5.66839,4.177227,14.065817
144915.2,-5.66839,5.66839,4.174702,14.062526
144915.2,-5.91556,5.91556,4.174702,14.062526
144927.2,-5.91556,5.91556,4.172577,14.059582
144927.2,-6.16242,6.16242,4.172577,14.059582
144939.2,-6.16242,6.16242,4.170816,14.056932
144939.2,-6.40895,6.40895,4.170816,14.056932
144951.2,-6.40895,6.40895,4.169385,14.054531
144951.2,-6.65513,6.65513,4.169385,14.054531
144963.2,-6.65513,6.65513,4.168254,14.052344
144963.2,-6.90096,6.90096,4.168254,14.052344
144975.2,-6.90096,6.90096,4.167397,14.050340
144975.2,-7.14642,7.14642,4.167397,14.050340
144987.2,-7.14642,7.14642,4.166792,14.048499
144987.2,-7.39149,7.39149,4.166792,14.048499
144999.2,-7.39149,7.39149,4.166419,14.046798
144999.2,-7.63617,7.63617,4.166419,14.046798
145011.3,-7.63617,7.63617,4.166261,14.045222
145011.3,-7.88043,7.88043,4.166261,14.045222
145023.3,-7.88043,7.88043,4.166301,14.043756
145023.3,-8.12426,8.12426,4.166301,14.043756
145035.3,-8.12426,8.12426,4.166525,14.042388
145035.3,-8.36765,8.36765,4.166525,14.042388
145047.3,-8.36765,8.36765,4.166923,14.041110
145047.3,-8.61058,8.61058,4.166923,14.041110
145059.3,-8.61058,8.61058,4.167482,14.039910
145059.3,-8.85303,8.85303,4.167482,14.039910
145071.3,-8.85303,8.85303,4.168192,14.038783
145071.3,-9.095,9.095,4.168192,14.038783
145083.3,-9.095,9.095,4.169045,14.037721
145083.3,-9.33647,9.33647,4.169045,14.037721
145095.3,-9.33647,9.33647,4.170033,14.036719
145095.3,-9.57741,9.57741,4.170033,14.036719
145107.3,-9.57741,9.57741,4.171149,14.035771
145107.3,-9.81782,9.81782,4.171149,14.035771
145119.3,-9.81782,9.81782,4.172386,14.034874
145119.3,-10.0577,10.0577,4.172386,14.034874
145131.3,-10.0577,10.0577,4.173739,14.034022
145131.3,-10.297,10.297,4.173739,14.034022
145143.3,-10.297,10.297,4.175203,14.033215
145143.3,-10.5357,10.5357,4.175203,14.033215
145155.4,-10.5357,10.5357,4.176772,14.032446
145155.4,-10.7738,10.7738,4.176772,14.032446
145167.4,-10.7738,10.7738,4.178443,14.031714
